661707,SensorRuido,Usina,dB,56
125828,SensorPressao,Setor_A,hPa,56
553735,SensorPressao,Armazem,hPa,76
278910,SensorCO2,Escritorio,ppm,49
579264,SensorCO2,Escritorio,ppm,99
390042,SensorCO2,Usina,ppm,95
349973,SensorCO2,Escritorio,ppm,34
207158,SensorPressao,Setor_B,hPa,78
335284,SensorTemp,Armazem,°C,57
609530,SensorRuido,Escritorio,dB,46
409415,SensorTemp,Laboratorio,°C,93
770811,SensorPressao,Setor_A,hPa,36
678303,SensorRuido,Setor_B,dB,67
811523,SensorCO2,Setor_A,ppm,38
344647,SensorUmidade,Escritorio,%,21
359369,SensorRuido,Laboratorio,dB,32
200699,SensorTemp,Escritorio,°C,48
558859,SensorRuido,Escritorio,dB,32
903013,SensorPressao,Usina,hPa,35
210465,SensorRuido,Setor_A,dB,79
894579,SensorPressao,Usina,hPa,72
32705,SensorUmidade,Usina,%,70
106577,SensorPressao,Armazem,hPa,68
924794,SensorPressao,Armazem,hPa,35
772201,SensorRuido,Setor_A,dB,88
983216,SensorPressao,Escritorio,hPa,38
707059,SensorCO2,Escritorio,ppm,35
898645,SensorUmidade,Usina,%,43
851364,SensorUmidade,Escritorio,%,29
37860,SensorCO2,Laboratorio,ppm,40
231,SensorCO2,Laboratorio,ppm,90
546414,SensorRuido,Setor_A,dB,71
832277,SensorCO2,Escritorio,ppm,56
394727,SensorPressao,Laboratorio,hPa,54
76632,SensorPressao,Laboratorio,hPa,28
972942,SensorPressao,Armazem,hPa,97
657668,SensorPressao,Escritorio,hPa,86
959076,SensorTemp,Usina,°C,98
519800,SensorPressao,Setor_B,hPa,73
121214,SensorPressao,Armazem,hPa,96
273436,SensorUmidade,Setor_B,%,65
829613,SensorRuido,Setor_B,dB,58
928473,SensorRuido,Escritorio,dB,40
969942,SensorCO2,Escritorio,ppm,46
940751,SensorRuido,Laboratorio,dB,96
400664,SensorUmidade,Setor_B,%,32
992875,SensorPressao,Escritorio,hPa,83
954675,SensorPressao,Armazem,hPa,98
318247,SensorCO2,Usina,ppm,79
373252,SensorPressao,Usina,hPa,78
458002,SensorRuido,Escritorio,dB,57
69958,SensorCO2,Setor_A,ppm,81
381931,SensorCO2,Laboratorio,ppm,20
690553,SensorCO2,Laboratorio,ppm,46
665315,SensorRuido,Escritorio,dB,29
391881,SensorPressao,Laboratorio,hPa,21
444458,SensorTemp,Escritorio,°C,54
73518,SensorRuido,Escritorio,dB,63
503548,SensorTemp,Escritorio,°C,31
482318,SensorRuido,Laboratorio,dB,24
795238,SensorCO2,Armazem,ppm,51
863972,SensorRuido,Escritorio,dB,59
573821,SensorUmidade,Escritorio,%,60
913072,SensorUmidade,Usina,%,83
131168,SensorUmidade,Laboratorio,%,37
830831,SensorPressao,Laboratorio,hPa,62
657127,SensorUmidade,Escritorio,%,79
995882,SensorCO2,Setor_B,ppm,55
638909,SensorTemp,Setor_A,°C,57
840596,SensorTemp,Usina,°C,41
619087,SensorCO2,Laboratorio,ppm,43
592646,SensorTemp,Setor_A,°C,54
841042,SensorRuido,Armazem,dB,22
495694,SensorTemp,Escritorio,°C,60
520958,SensorPressao,Escritorio,hPa,59
675629,SensorTemp,Armazem,°C,34
958737,SensorRuido,Setor_B,dB,29
153643,SensorRuido,Armazem,dB,25
341736,SensorUmidade,Setor_A,%,81
542877,SensorRuido,Usina,dB,43
469327,SensorTemp,Usina,°C,26
820052,SensorPressao,Setor_A,hPa,28
936648,SensorRuido,Escritorio,dB,32
248506,SensorPressao,Escritorio,hPa,63
469041,SensorTemp,Usina,°C,46
80873,SensorTemp,Setor_A,°C,32
435348,SensorUmidade,Escritorio,%,46
288699,SensorCO2,Escritorio,ppm,82
678451,SensorCO2,Usina,ppm,47
373002,SensorUmidade,Setor_B,%,68
698658,SensorTemp,Armazem,°C,97
124549,SensorRuido,Armazem,dB,21
63636,SensorRuido,Laboratorio,dB,70
15155,SensorUmidade,Setor_B,%,52
935255,SensorRuido,Armazem,dB,77
410837,SensorTemp,Escritorio,°C,92
157409,SensorPressao,Escritorio,hPa,76
429759,SensorPressao,Laboratorio,hPa,61
616583,SensorRuido,Setor_A,dB,95
903318,SensorTemp,Escritorio,°C,32
848029,SensorPressao,Setor_B,hPa,25
938125,SensorTemp,Usina,°C,80
53871,SensorPressao,Usina,hPa,98
115410,SensorCO2,Laboratorio,ppm,27
863626,SensorCO2,Usina,ppm,66
102976,SensorRuido,Escritorio,dB,79
80394,SensorCO2,Setor_B,ppm,84
614149,SensorPressao,Usina,hPa,43
357783,SensorRuido,Usina,dB,86
716512,SensorUmidade,Setor_A,%,45
364691,SensorTemp,Laboratorio,°C,75
859021,SensorPressao,Armazem,hPa,39
683558,SensorPressao,Setor_B,hPa,44
65502,SensorTemp,Usina,°C,70
724376,SensorPressao,Usina,hPa,82
380670,SensorUmidade,Setor_B,%,85
453497,SensorRuido,Escritorio,dB,35
180852,SensorUmidade,Setor_A,%,39
393656,SensorTemp,Setor_A,°C,98
416403,SensorTemp,Setor_A,°C,20
262008,SensorCO2,Setor_A,ppm,47
309483,SensorPressao,Setor_A,hPa,81
229177,SensorTemp,Laboratorio,°C,55
463359,SensorRuido,Usina,dB,61
336097,SensorCO2,Usina,ppm,84
441782,SensorRuido,Laboratorio,dB,62
260744,SensorRuido,Usina,dB,56
492129,SensorUmidade,Setor_A,%,29
174284,SensorPressao,Laboratorio,hPa,57
458940,SensorRuido,Laboratorio,dB,46
896974,SensorPressao,Escritorio,hPa,58
260885,SensorPressao,Setor_A,hPa,55
298458,SensorUmidade,Escritorio,%,99
691,SensorCO2,Setor_B,ppm,51
81259,SensorPressao,Armazem,hPa,90
649894,SensorUmidade,Armazem,%,29
890298,SensorRuido,Armazem,dB,99
332264,SensorTemp,Usina,°C,79
421841,SensorRuido,Laboratorio,dB,30
619490,SensorTemp,Escritorio,°C,38
318743,SensorPressao,Setor_A,hPa,23
699227,SensorUmidade,Laboratorio,%,56
600256,SensorPressao,Escritorio,hPa,79
265031,SensorRuido,Armazem,dB,65
790306,SensorUmidade,Escritorio,%,82
391622,SensorPressao,Setor_A,hPa,25
674201,SensorPressao,Usina,hPa,44
36761,SensorUmidade,Setor_A,%,63
610551,SensorCO2,Usina,ppm,79
260478,SensorPressao,Setor_B,hPa,33
172450,SensorPressao,Escritorio,hPa,54
834005,SensorRuido,Setor_B,dB,72
623214,SensorRuido,Laboratorio,dB,32
626227,SensorRuido,Setor_B,dB,33
710293,SensorCO2,Usina,ppm,44
652543,SensorRuido,Usina,dB,61
754113,SensorRuido,Armazem,dB,55
680402,SensorPressao,Setor_A,hPa,70
510437,SensorUmidade,Setor_A,%,91
713240,SensorRuido,Escritorio,dB,99
243221,SensorPressao,Armazem,hPa,54
930953,SensorUmidade,Escritorio,%,30
670350,SensorPressao,Setor_A,hPa,59
465772,SensorTemp,Escritorio,°C,72
421991,SensorUmidade,Armazem,%,49
82730,SensorUmidade,Setor_A,%,78
926423,SensorRuido,Escritorio,dB,97
100359,SensorUmidade,Escritorio,%,70
174420,SensorRuido,Usina,dB,21
460393,SensorPressao,Setor_B,hPa,26
29991,SensorUmidade,Laboratorio,%,53
106760,SensorUmidade,Escritorio,%,29
732228,SensorTemp,Setor_B,°C,75
239807,SensorRuido,Usina,dB,54
257217,SensorUmidade,Armazem,%,87
707149,SensorUmidade,Usina,%,54
206965,SensorTemp,Escritorio,°C,39
683569,SensorTemp,Setor_A,°C,65
86814,SensorTemp,Laboratorio,°C,43
571470,SensorUmidade,Setor_B,%,74
121824,SensorTemp,Usina,°C,47
498027,SensorRuido,Setor_A,dB,57
216742,SensorRuido,Laboratorio,dB,38
211910,SensorCO2,Usina,ppm,26
1609,SensorPressao,Setor_A,hPa,81
602438,SensorUmidade,Laboratorio,%,64
93898,SensorUmidade,Setor_B,%,28
916427,SensorUmidade,Armazem,%,64
490280,SensorTemp,Usina,°C,76
467625,SensorPressao,Setor_B,hPa,54
375425,SensorPressao,Setor_B,hPa,47
400063,SensorTemp,Escritorio,°C,74
778351,SensorUmidade,Setor_A,%,50
474955,SensorCO2,Laboratorio,ppm,72
637916,SensorPressao,Setor_A,hPa,79
378079,SensorUmidade,Escritorio,%,32
791736,SensorCO2,Armazem,ppm,48
266966,SensorPressao,Laboratorio,hPa,93
125320,SensorRuido,Escritorio,dB,97
12728,SensorUmidade,Laboratorio,%,99
990605,SensorPressao,Usina,hPa,83
989735,SensorPressao,Laboratorio,hPa,26
92384,SensorTemp,Laboratorio,°C,69
889018,SensorRuido,Armazem,dB,30
359763,SensorCO2,Laboratorio,ppm,64
70706,SensorUmidade,Setor_B,%,35
17197,SensorUmidade,Usina,%,96
525413,SensorCO2,Usina,ppm,98
273555,SensorRuido,Usina,dB,55
636931,SensorUmidade,Setor_B,%,57
71520,SensorUmidade,Laboratorio,%,90
671654,SensorCO2,Setor_A,ppm,65
500511,SensorTemp,Armazem,°C,61
202072,SensorUmidade,Setor_A,%,26
505640,SensorCO2,Usina,ppm,61
637309,SensorRuido,Usina,dB,53
43593,SensorRuido,Escritorio,dB,27
868460,SensorRuido,Armazem,dB,43
96933,SensorUmidade,Usina,%,51
293195,SensorRuido,Setor_A,dB,82
210784,SensorRuido,Armazem,dB,47
727600,SensorUmidade,Usina,%,75
452879,SensorTemp,Setor_B,°C,35
282598,SensorTemp,Setor_A,°C,62
276876,SensorUmidade,Setor_B,%,70
798193,SensorUmidade,Laboratorio,%,41
383617,SensorCO2,Laboratorio,ppm,64
836123,SensorCO2,Escritorio,ppm,41
358225,SensorUmidade,Escritorio,%,60
77950,SensorPressao,Setor_B,hPa,29
644312,SensorUmidade,Setor_B,%,38
304008,SensorPressao,Setor_B,hPa,96
206736,SensorUmidade,Setor_A,%,73
177469,SensorCO2,Laboratorio,ppm,43
841590,SensorTemp,Usina,°C,42
182039,SensorRuido,Laboratorio,dB,36
890837,SensorTemp,Laboratorio,°C,81
856978,SensorUmidade,Setor_A,%,43
555313,SensorUmidade,Setor_A,%,69
295967,SensorCO2,Armazem,ppm,33
561155,SensorCO2,Setor_B,ppm,79
216468,SensorPressao,Laboratorio,hPa,29
583743,SensorUmidade,Escritorio,%,85
889150,SensorRuido,Setor_A,dB,81
715853,SensorCO2,Setor_B,ppm,86
207937,SensorPressao,Setor_B,hPa,34
909181,SensorUmidade,Armazem,%,88
587231,SensorUmidade,Armazem,%,86
869327,SensorUmidade,Setor_A,%,92
124114,SensorRuido,Usina,dB,78
651804,SensorRuido,Escritorio,dB,93
860956,SensorUmidade,Setor_A,%,47
830535,SensorCO2,Setor_A,ppm,28
151914,SensorPressao,Laboratorio,hPa,49
558825,SensorCO2,Laboratorio,ppm,65
772157,SensorPressao,Laboratorio,hPa,75
646067,SensorPressao,Usina,hPa,64
819432,SensorRuido,Laboratorio,dB,76
765431,SensorCO2,Laboratorio,ppm,27
223965,SensorUmidade,Setor_B,%,81
541703,SensorTemp,Setor_A,°C,49
84635,SensorCO2,Armazem,ppm,72
79402,SensorPressao,Setor_B,hPa,45
510445,SensorCO2,Usina,ppm,89
406091,SensorTemp,Setor_A,°C,20
990485,SensorTemp,Setor_A,°C,26
325667,SensorCO2,Laboratorio,ppm,48
117842,SensorPressao,Escritorio,hPa,76
91471,SensorPressao,Usina,hPa,73
956888,SensorUmidade,Usina,%,58
338755,SensorUmidade,Laboratorio,%,67
344490,SensorCO2,Setor_B,ppm,94
430092,SensorCO2,Armazem,ppm,90
656750,SensorTemp,Setor_A,°C,26
756254,SensorRuido,Laboratorio,dB,56
306156,SensorPressao,Setor_A,hPa,20
715225,SensorPressao,Armazem,hPa,53
822933,SensorPressao,Setor_B,hPa,44
458238,SensorPressao,Laboratorio,hPa,98
484269,SensorUmidade,Setor_B,%,41
179654,SensorTemp,Armazem,°C,96
217366,SensorRuido,Armazem,dB,52
451857,SensorCO2,Laboratorio,ppm,23
806271,SensorTemp,Laboratorio,°C,68
216729,SensorPressao,Usina,hPa,31
960310,SensorTemp,Usina,°C,20
300336,SensorTemp,Laboratorio,°C,38
876212,SensorPressao,Setor_B,hPa,60
172066,SensorTemp,Armazem,°C,76
444934,SensorUmidade,Usina,%,78
889868,SensorTemp,Laboratorio,°C,61
611392,SensorPressao,Laboratorio,hPa,52
345981,SensorUmidade,Setor_A,%,27
481045,SensorUmidade,Setor_A,%,43
112887,SensorPressao,Armazem,hPa,34
308285,SensorRuido,Setor_B,dB,57
178212,SensorCO2,Setor_A,ppm,79
713286,SensorTemp,Escritorio,°C,98
779788,SensorCO2,Armazem,ppm,52
771079,SensorRuido,Usina,dB,97
897006,SensorPressao,Laboratorio,hPa,38
563644,SensorUmidade,Usina,%,28
481277,SensorCO2,Armazem,ppm,38
760391,SensorPressao,Usina,hPa,86
27624,SensorPressao,Setor_A,hPa,85
755825,SensorPressao,Laboratorio,hPa,92
522743,SensorUmidade,Escritorio,%,95
101006,SensorPressao,Setor_B,hPa,72
601359,SensorCO2,Armazem,ppm,56
533158,SensorCO2,Laboratorio,ppm,52
292788,SensorCO2,Laboratorio,ppm,57
924695,SensorUmidade,Setor_A,%,58
543655,SensorCO2,Usina,ppm,49
755381,SensorTemp,Escritorio,°C,74
251804,SensorTemp,Setor_A,°C,60
331119,SensorCO2,Escritorio,ppm,28
744122,SensorUmidade,Setor_B,%,36
534914,SensorPressao,Setor_A,hPa,48
925913,SensorTemp,Laboratorio,°C,94
531184,SensorTemp,Usina,°C,94
477744,SensorPressao,Usina,hPa,36
694288,SensorPressao,Setor_A,hPa,58
782390,SensorPressao,Armazem,hPa,97
40232,SensorTemp,Laboratorio,°C,60
68872,SensorPressao,Setor_B,hPa,85
685874,SensorRuido,Usina,dB,83
43609,SensorTemp,Setor_A,°C,81
933617,SensorRuido,Laboratorio,dB,78
550099,SensorTemp,Setor_A,°C,86
473959,SensorRuido,Escritorio,dB,80
778970,SensorCO2,Setor_B,ppm,81
241863,SensorPressao,Usina,hPa,47
313025,SensorCO2,Laboratorio,ppm,66
486930,SensorUmidade,Escritorio,%,77
706459,SensorUmidade,Escritorio,%,25
428909,SensorTemp,Setor_A,°C,37
464034,SensorRuido,Armazem,dB,43
827903,SensorCO2,Laboratorio,ppm,30
856262,SensorUmidade,Usina,%,38
168387,SensorCO2,Usina,ppm,41
572282,SensorCO2,Armazem,ppm,74
846098,SensorTemp,Armazem,°C,37
904192,SensorUmidade,Escritorio,%,23
517636,SensorCO2,Laboratorio,ppm,21
811378,SensorRuido,Setor_B,dB,62
632563,SensorTemp,Escritorio,°C,91
670478,SensorTemp,Usina,°C,23
802623,SensorTemp,Laboratorio,°C,35
636369,SensorRuido,Laboratorio,dB,71
859607,SensorPressao,Setor_A,hPa,97
855829,SensorRuido,Laboratorio,dB,20
707632,SensorUmidade,Escritorio,%,29
843594,SensorRuido,Setor_A,dB,23
865768,SensorCO2,Armazem,ppm,61
270202,SensorCO2,Setor_A,ppm,83
353339,SensorPressao,Escritorio,hPa,39
54638,SensorUmidade,Laboratorio,%,45
774417,SensorCO2,Setor_A,ppm,58
823208,SensorPressao,Setor_A,hPa,69
467844,SensorCO2,Laboratorio,ppm,50
708738,SensorUmidade,Laboratorio,%,54
309415,SensorRuido,Setor_B,dB,63
998831,SensorUmidade,Escritorio,%,35
100909,SensorPressao,Laboratorio,hPa,82
491,SensorTemp,Laboratorio,°C,74
719433,SensorCO2,Setor_B,ppm,42
594605,SensorUmidade,Laboratorio,%,25
909382,SensorRuido,Setor_A,dB,39
394536,SensorRuido,Armazem,dB,88
527481,SensorPressao,Escritorio,hPa,45
717833,SensorRuido,Escritorio,dB,26
208916,SensorCO2,Setor_B,ppm,49
499469,SensorUmidade,Armazem,%,22
373517,SensorUmidade,Setor_A,%,77
486194,SensorCO2,Armazem,ppm,56
258962,SensorRuido,Laboratorio,dB,69
166730,SensorTemp,Setor_A,°C,80
989890,SensorUmidade,Armazem,%,68
248956,SensorTemp,Usina,°C,54
621735,SensorRuido,Escritorio,dB,69
122079,SensorPressao,Armazem,hPa,99
400774,SensorPressao,Usina,hPa,68
477494,SensorTemp,Escritorio,°C,53
704311,SensorCO2,Setor_B,ppm,53
146774,SensorRuido,Armazem,dB,46
251672,SensorTemp,Setor_B,°C,99
810666,SensorPressao,Armazem,hPa,79
486933,SensorTemp,Armazem,°C,80
414661,SensorCO2,Escritorio,ppm,29
200332,SensorCO2,Laboratorio,ppm,61
872370,SensorPressao,Armazem,hPa,27
314133,SensorUmidade,Escritorio,%,65
605313,SensorPressao,Escritorio,hPa,59
133290,SensorRuido,Setor_A,dB,28
766965,SensorCO2,Setor_B,ppm,86
989950,SensorRuido,Usina,dB,54
942943,SensorCO2,Usina,ppm,90
749814,SensorRuido,Laboratorio,dB,61
689341,SensorCO2,Armazem,ppm,34
832607,SensorPressao,Laboratorio,hPa,72
590888,SensorCO2,Setor_A,ppm,57
69835,SensorCO2,Usina,ppm,52
949558,SensorPressao,Armazem,hPa,86
17913,SensorPressao,Escritorio,hPa,62
639576,SensorCO2,Escritorio,ppm,74
26913,SensorCO2,Setor_B,ppm,39
30662,SensorTemp,Escritorio,°C,41
641369,SensorTemp,Usina,°C,23
265427,SensorRuido,Usina,dB,69
378797,SensorRuido,Laboratorio,dB,48
458819,SensorPressao,Setor_A,hPa,84
592521,SensorUmidade,Escritorio,%,79
365093,SensorCO2,Escritorio,ppm,22
250535,SensorTemp,Setor_B,°C,35
157205,SensorPressao,Laboratorio,hPa,44
617308,SensorRuido,Setor_B,dB,33
555892,SensorCO2,Setor_A,ppm,39
727143,SensorRuido,Laboratorio,dB,71
905514,SensorRuido,Setor_A,dB,33
346280,SensorUmidade,Usina,%,68
806149,SensorTemp,Setor_B,°C,83
566633,SensorTemp,Laboratorio,°C,25
341647,SensorTemp,Laboratorio,°C,31
152401,SensorRuido,Laboratorio,dB,25
313831,SensorCO2,Usina,ppm,48
239792,SensorPressao,Laboratorio,hPa,67
338546,SensorPressao,Escritorio,hPa,38
85567,SensorCO2,Setor_A,ppm,24
560511,SensorCO2,Escritorio,ppm,30
918150,SensorUmidade,Setor_B,%,83
669809,SensorRuido,Escritorio,dB,31
477553,SensorUmidade,Laboratorio,%,67
485425,SensorUmidade,Escritorio,%,73
97056,SensorCO2,Armazem,ppm,80
50910,SensorUmidade,Setor_B,%,38
762731,SensorCO2,Armazem,ppm,91
181225,SensorCO2,Laboratorio,ppm,64
634912,SensorTemp,Setor_B,°C,63
613650,SensorUmidade,Usina,%,38
644043,SensorPressao,Usina,hPa,87
324483,SensorTemp,Setor_A,°C,41
89653,SensorPressao,Laboratorio,hPa,44
591018,SensorPressao,Armazem,hPa,46
40186,SensorRuido,Setor_B,dB,92
65053,SensorTemp,Usina,°C,43
65758,SensorPressao,Escritorio,hPa,59
875939,SensorPressao,Setor_B,hPa,54
838525,SensorTemp,Setor_A,°C,47
632822,SensorUmidade,Escritorio,%,78
481227,SensorRuido,Usina,dB,37
942798,SensorPressao,Usina,hPa,38
955435,SensorPressao,Armazem,hPa,45
980355,SensorPressao,Escritorio,hPa,41
599652,SensorUmidade,Armazem,%,24
559600,SensorPressao,Setor_A,hPa,60
758329,SensorCO2,Usina,ppm,84
692942,SensorRuido,Escritorio,dB,81
552995,SensorRuido,Setor_A,dB,63
454008,SensorCO2,Usina,ppm,63
771953,SensorCO2,Escritorio,ppm,68
554443,SensorPressao,Usina,hPa,66
638428,SensorUmidade,Laboratorio,%,41
818909,SensorUmidade,Armazem,%,77
38402,SensorPressao,Armazem,hPa,69
856697,SensorCO2,Usina,ppm,37
994397,SensorUmidade,Usina,%,60
595092,SensorUmidade,Escritorio,%,54
983536,SensorCO2,Usina,ppm,68
428145,SensorCO2,Laboratorio,ppm,37
107376,SensorPressao,Usina,hPa,97
485035,SensorRuido,Usina,dB,27
650732,SensorCO2,Usina,ppm,65
780943,SensorUmidade,Setor_A,%,55
117437,SensorCO2,Usina,ppm,35
550661,SensorTemp,Armazem,°C,62
116478,SensorRuido,Usina,dB,56
362682,SensorTemp,Armazem,°C,45
494284,SensorUmidade,Setor_A,%,41
409714,SensorCO2,Usina,ppm,31
287006,SensorTemp,Setor_B,°C,41
397713,SensorRuido,Escritorio,dB,62
686633,SensorCO2,Laboratorio,ppm,26
571178,SensorPressao,Armazem,hPa,88
329059,SensorUmidade,Usina,%,41
129139,SensorPressao,Usina,hPa,44
252960,SensorCO2,Setor_B,ppm,72
916839,SensorUmidade,Laboratorio,%,95
620819,SensorPressao,Laboratorio,hPa,63
923947,SensorTemp,Setor_B,°C,58
191464,SensorRuido,Usina,dB,93
79324,SensorPressao,Escritorio,hPa,30
695385,SensorTemp,Armazem,°C,52
738807,SensorTemp,Usina,°C,82
457948,SensorUmidade,Setor_A,%,57
614933,SensorUmidade,Armazem,%,56
496788,SensorTemp,Usina,°C,74
521459,SensorRuido,Laboratorio,dB,56
645668,SensorCO2,Laboratorio,ppm,69
539628,SensorCO2,Escritorio,ppm,50
745419,SensorPressao,Escritorio,hPa,54
628135,SensorPressao,Armazem,hPa,86
297138,SensorUmidade,Laboratorio,%,25
747429,SensorPressao,Laboratorio,hPa,67
615487,SensorTemp,Usina,°C,81
338090,SensorRuido,Armazem,dB,91
730600,SensorRuido,Armazem,dB,82
582567,SensorPressao,Escritorio,hPa,98
695577,SensorUmidade,Setor_B,%,32
643505,SensorTemp,Setor_B,°C,41
136920,SensorRuido,Armazem,dB,23
660440,SensorRuido,Usina,dB,83
70083,SensorPressao,Usina,hPa,92
568183,SensorRuido,Usina,dB,35
447715,SensorTemp,Armazem,°C,66
486483,SensorRuido,Setor_B,dB,69
8019,SensorRuido,Setor_A,dB,84
465739,SensorTemp,Setor_B,°C,41
30786,SensorPressao,Armazem,hPa,99
758280,SensorUmidade,Armazem,%,83
313505,SensorRuido,Armazem,dB,70
186673,SensorCO2,Escritorio,ppm,24
46435,SensorCO2,Setor_B,ppm,56
247921,SensorRuido,Usina,dB,30
447993,SensorRuido,Escritorio,dB,38
692534,SensorRuido,Setor_A,dB,58
780651,SensorUmidade,Escritorio,%,48
612205,SensorCO2,Setor_B,ppm,27
401324,SensorRuido,Armazem,dB,94
199636,SensorCO2,Armazem,ppm,30
65242,SensorTemp,Setor_B,°C,55
197563,SensorCO2,Usina,ppm,22
674113,SensorCO2,Escritorio,ppm,76
317181,SensorCO2,Setor_A,ppm,29
316052,SensorCO2,Laboratorio,ppm,35
469129,SensorCO2,Setor_A,ppm,75
166215,SensorUmidade,Setor_A,%,66
407836,SensorPressao,Setor_A,hPa,98
531044,SensorTemp,Usina,°C,68
799440,SensorCO2,Setor_A,ppm,69
117301,SensorUmidade,Setor_A,%,63
751203,SensorUmidade,Armazem,%,27
599079,SensorCO2,Laboratorio,ppm,50
370927,SensorTemp,Usina,°C,77
896670,SensorCO2,Setor_A,ppm,51
505438,SensorUmidade,Armazem,%,57
782557,SensorTemp,Laboratorio,°C,40
731967,SensorCO2,Escritorio,ppm,56
778365,SensorPressao,Usina,hPa,24
92718,SensorPressao,Setor_B,hPa,58
108649,SensorRuido,Armazem,dB,55
841448,SensorCO2,Laboratorio,ppm,37
130388,SensorPressao,Armazem,hPa,69
751096,SensorPressao,Armazem,hPa,39
468620,SensorRuido,Laboratorio,dB,60
880407,SensorTemp,Setor_B,°C,58
346109,SensorUmidade,Setor_A,%,53
823277,SensorUmidade,Escritorio,%,53
558648,SensorPressao,Setor_B,hPa,43
782286,SensorCO2,Laboratorio,ppm,99
984974,SensorPressao,Escritorio,hPa,61
127780,SensorUmidade,Setor_A,%,68
694292,SensorUmidade,Armazem,%,28
988309,SensorPressao,Usina,hPa,47
259816,SensorTemp,Usina,°C,66
520098,SensorCO2,Usina,ppm,39
70796,SensorTemp,Laboratorio,°C,43
645390,SensorPressao,Usina,hPa,78
788253,SensorUmidade,Setor_B,%,33
889788,SensorTemp,Escritorio,°C,39
442449,SensorCO2,Laboratorio,ppm,38
364006,SensorRuido,Armazem,dB,82
301883,SensorPressao,Setor_A,hPa,49
42580,SensorTemp,Setor_A,°C,32
800308,SensorUmidade,Escritorio,%,87
793128,SensorUmidade,Setor_A,%,89
886265,SensorCO2,Armazem,ppm,60
943679,SensorCO2,Setor_B,ppm,94
273114,SensorCO2,Armazem,ppm,57
881323,SensorRuido,Armazem,dB,45
999997,SensorRuido,Escritorio,dB,99
322759,SensorPressao,Armazem,hPa,92
813917,SensorRuido,Armazem,dB,62
782188,SensorPressao,Setor_A,hPa,97
351432,SensorPressao,Escritorio,hPa,56
603020,SensorUmidade,Setor_A,%,81
85632,SensorPressao,Armazem,hPa,23
495350,SensorUmidade,Escritorio,%,96
474303,SensorTemp,Escritorio,°C,93
905925,SensorPressao,Armazem,hPa,97
622924,SensorRuido,Setor_B,dB,52
747069,SensorRuido,Escritorio,dB,92
548759,SensorUmidade,Laboratorio,%,82
268324,SensorTemp,Setor_B,°C,85
364427,SensorCO2,Usina,ppm,51
499339,SensorPressao,Escritorio,hPa,39
276571,SensorPressao,Escritorio,hPa,21
413016,SensorCO2,Laboratorio,ppm,32
680672,SensorCO2,Usina,ppm,45
435858,SensorRuido,Laboratorio,dB,41
359389,SensorTemp,Armazem,°C,42
989420,SensorPressao,Setor_B,hPa,38
23425,SensorUmidade,Setor_B,%,67
564832,SensorCO2,Armazem,ppm,56
440439,SensorCO2,Setor_A,ppm,34
209932,SensorTemp,Setor_B,°C,34
474003,SensorPressao,Armazem,hPa,64
806000,SensorTemp,Armazem,°C,21
692284,SensorTemp,Escritorio,°C,65
220456,SensorUmidade,Setor_A,%,59
591841,SensorCO2,Armazem,ppm,64
757532,SensorTemp,Laboratorio,°C,48
889025,SensorUmidade,Laboratorio,%,64
614001,SensorCO2,Usina,ppm,58
611576,SensorPressao,Setor_A,hPa,54
191920,SensorTemp,Setor_A,°C,35
233857,SensorTemp,Armazem,°C,42
246977,SensorTemp,Setor_A,°C,85
724897,SensorTemp,Usina,°C,82
238875,SensorCO2,Laboratorio,ppm,75
280817,SensorRuido,Setor_A,dB,27
459095,SensorTemp,Armazem,°C,56
244027,SensorRuido,Setor_B,dB,41
857983,SensorPressao,Laboratorio,hPa,65
367457,SensorCO2,Setor_B,ppm,74
698367,SensorTemp,Setor_A,°C,78
248757,SensorTemp,Escritorio,°C,70
927591,SensorUmidade,Usina,%,60
151307,SensorPressao,Setor_B,hPa,63
41809,SensorRuido,Usina,dB,68
777062,SensorPressao,Escritorio,hPa,85
784728,SensorTemp,Setor_B,°C,72
729660,SensorRuido,Usina,dB,73
484624,SensorTemp,Setor_A,°C,76
638153,SensorTemp,Setor_B,°C,24
672896,SensorTemp,Setor_B,°C,96
659676,SensorTemp,Armazem,°C,31
143922,SensorRuido,Setor_B,dB,93
924696,SensorCO2,Setor_A,ppm,27
294091,SensorPressao,Usina,hPa,91
853276,SensorPressao,Setor_B,hPa,79
618751,SensorCO2,Laboratorio,ppm,62
328899,SensorRuido,Armazem,dB,58
665429,SensorUmidade,Armazem,%,46
856890,SensorUmidade,Setor_B,%,44
634002,SensorCO2,Armazem,ppm,98
231309,SensorUmidade,Usina,%,89
789690,SensorTemp,Laboratorio,°C,38
378548,SensorTemp,Setor_B,°C,56
278204,SensorTemp,Armazem,°C,28
856004,SensorRuido,Armazem,dB,59
372552,SensorRuido,Setor_B,dB,24
405319,SensorRuido,Laboratorio,dB,57
946888,SensorUmidade,Laboratorio,%,72
188571,SensorUmidade,Setor_B,%,68
223510,SensorUmidade,Laboratorio,%,95
134370,SensorPressao,Laboratorio,hPa,81
657690,SensorCO2,Setor_B,ppm,90
433125,SensorCO2,Escritorio,ppm,81
768046,SensorUmidade,Usina,%,57
327532,SensorCO2,Laboratorio,ppm,31
278065,SensorPressao,Armazem,hPa,94
930160,SensorRuido,Setor_B,dB,32
945061,SensorPressao,Usina,hPa,23
